payment_id,tenant_id,due_date,payment_date,amount_due,amount_paid,late_fee,payment_status,payment_method,days_late,month_year
PAY003474,TEN0331,2024-04-25,2024-04-27,2204,2204.0,0.0,On Time,Credit Card,0,2024-04
PAY003475,TEN0332,2023-01-01,2023-01-02,3067,3067.0,0.0,On Time,Credit Card,0,2023-01
PAY003476,TEN0332,2023-01-31,2023-02-02,3067,3067.0,0.0,On Time,Check,0,2023-01
PAY003477,TEN0332,2023-03-02,2023-03-03,3067,3067.0,0.0,On Time,ACH,0,2023-03
PAY003478,TEN0332,2023-04-01,2023-04-01,3067,3067.0,0.0,On Time,Online Portal,0,2023-04
PAY003479,TEN0332,2023-05-01,2023-05-01,3067,3067.0,0.0,On Time,Credit Card,0,2023-05
PAY003480,TEN0332,2023-05-31,2023-06-01,3067,3067.0,0.0,On Time,Credit Card,0,2023-05
PAY003481,TEN0333,2023-01-01,2023-01-17,2863,3006.15,143.15,Late,Check,16,2023-01
PAY003482,TEN0333,2023-01-31,2023-02-01,2863,2863.0,0.0,On Time,Credit Card,0,2023-01
PAY003483,TEN0333,2023-03-02,2023-03-04,2863,2863.0,0.0,On Time,ACH,0,2023-03
PAY003484,TEN0333,2023-04-01,2023-04-08,2863,3006.15,143.15,Late,ACH,7,2023-04
PAY003485,TEN0333,2023-05-01,2023-05-01,2863,2863.0,0.0,On Time,Credit Card,0,2023-05
PAY003486,TEN0333,2023-05-31,2023-05-31,2863,2863.0,0.0,On Time,Online Portal,0,2023-05
PAY003487,TEN0333,2023-06-30,2023-07-02,2863,2863.0,0.0,On Time,Online Portal,0,2023-06
PAY003488,TEN0333,2023-07-30,2023-07-31,2863,2863.0,0.0,On Time,Credit Card,0,2023-07
PAY003489,TEN0333,2023-08-29,2023-08-30,2863,2863.0,0.0,On Time,ACH,0,2023-08
PAY003490,TEN0333,2023-09-28,2023-09-29,2863,2863.0,0.0,On Time,Check,0,2023-09
PAY003491,TEN0333,2023-10-28,2023-10-29,2863,2863.0,0.0,On Time,ACH,0,2023-10
PAY003492,TEN0333,2023-11-27,2023-11-29,2863,2863.0,0.0,On Time,ACH,0,2023-11
PAY003493,TEN0333,2023-12-27,2023-12-27,2863,2863.0,0.0,On Time,Check,0,2023-12
PAY003494,TEN0333,2024-01-26,2024-01-28,2863,2863.0,0.0,On Time,Check,0,2024-01
PAY003495,TEN0333,2024-02-25,2024-02-27,2863,2863.0,0.0,On Time,Credit Card,0,2024-02
PAY003496,TEN0333,2024-03-26,2024-04-25,2863,3006.15,143.15,Late,Online Portal,30,2024-03
PAY003497,TEN0334,2023-01-01,2023-01-02,2530,2530.0,0.0,On Time,Check,0,2023-01
PAY003498,TEN0334,2023-01-31,2023-02-02,2530,2530.0,0.0,On Time,Online Portal,0,2023-01
PAY003499,TEN0334,2023-03-02,2023-03-04,2530,2530.0,0.0,On Time,ACH,0,2023-03
PAY003500,TEN0334,2023-04-01,2023-04-03,2530,2530.0,0.0,On Time,Check,0,2023-04
PAY003501,TEN0334,2023-05-01,2023-05-02,2530,2530.0,0.0,On Time,Online Portal,0,2023-05
PAY003502,TEN0334,2023-05-31,2023-06-02,2530,2530.0,0.0,On Time,Credit Card,0,2023-05
PAY003503,TEN0335,2023-01-01,2023-01-01,1459,1459.0,0.0,On Time,Online Portal,0,2023-01
PAY003504,TEN0335,2023-01-31,2023-02-02,1459,1459.0,0.0,On Time,Credit Card,0,2023-01
PAY003505,TEN0335,2023-03-02,2023-03-26,1459,1531.95,72.95,Late,Credit Card,24,2023-03
PAY003506,TEN0335,2023-04-01,2023-04-01,1459,1459.0,0.0,On Time,Credit Card,0,2023-04
PAY003507,TEN0335,2023-05-01,2023-05-01,1459,1459.0,0.0,On Time,Check,0,2023-05
PAY003508,TEN0335,2023-05-31,2023-06-02,1459,1459.0,0.0,On Time,ACH,0,2023-05
PAY003509,TEN0335,2023-06-30,2023-07-01,1459,1459.0,0.0,On Time,Online Portal,0,2023-06
PAY003510,TEN0335,2023-07-30,2023-08-01,1459,1459.0,0.0,On Time,Credit Card,0,2023-07
PAY003511,TEN0335,2023-08-29,2023-08-29,1459,1459.0,0.0,On Time,Credit Card,0,2023-08
PAY003512,TEN0336,2023-01-01,2023-01-30,2269,2382.45,113.45,Late,ACH,29,2023-01
PAY003513,TEN0336,2023-01-31,2023-01-31,2269,2269.0,0.0,On Time,Credit Card,0,2023-01
PAY003514,TEN0336,2023-03-02,2023-03-02,2269,2269.0,0.0,On Time,Credit Card,0,2023-03
PAY003515,TEN0336,2023-04-01,2023-04-01,2269,2269.0,0.0,On Time,Credit Card,0,2023-04
PAY003516,TEN0336,2023-05-01,2023-05-17,2269,2382.45,113.45,Late,Credit Card,16,2023-05
PAY003517,TEN0336,2023-05-31,2023-06-12,2269,2382.45,113.45,Late,Online Portal,12,2023-05
PAY003518,TEN0336,2023-06-30,2023-07-12,2269,2382.45,113.45,Late,ACH,12,2023-06
PAY003519,TEN0336,2023-07-30,2023-08-01,2269,2269.0,0.0,On Time,ACH,0,2023-07
PAY003520,TEN0336,2023-08-29,2023-09-04,2269,2382.45,113.45,Late,Credit Card,6,2023-08
PAY003521,TEN0336,2023-09-28,2023-10-04,2269,2382.45,113.45,Late,Check,6,2023-09
PAY003522,TEN0337,2023-01-01,2023-01-01,2362,2362.0,0.0,On Time,ACH,0,2023-01
PAY003523,TEN0337,2023-01-31,2023-03-01,2362,2480.1,118.1,Late,ACH,29,2023-01
PAY003524,TEN0337,2023-03-02,2023-03-04,2362,2362.0,0.0,On Time,Credit Card,0,2023-03
PAY003525,TEN0337,2023-04-01,2023-04-03,2362,2362.0,0.0,On Time,Credit Card,0,2023-04
PAY003526,TEN0337,2023-05-01,2023-05-16,2362,2480.1,118.1,Late,ACH,15,2023-05
PAY003527,TEN0337,2023-05-31,,2362,0.0,0.0,Failed,Credit Card,16,2023-05
PAY003528,TEN0337,2023-06-30,2023-07-04,2362,2480.1,118.1,Late,ACH,4,2023-06
PAY003529,TEN0337,2023-07-30,2023-08-01,2362,2362.0,0.0,On Time,ACH,0,2023-07
PAY003530,TEN0337,2023-08-29,,2362,0.0,0.0,Failed,Credit Card,18,2023-08
PAY003531,TEN0337,2023-09-28,2023-10-04,2362,2480.1,118.1,Late,Check,6,2023-09
PAY003532,TEN0337,2023-10-28,2023-11-05,2362,2480.1,118.1,Late,ACH,8,2023-10
PAY003533,TEN0337,2023-11-27,2023-11-27,2362,2362.0,0.0,On Time,Online Portal,0,2023-11
PAY003534,TEN0337,2023-12-27,2024-01-21,2362,2480.1,118.1,Late,Check,25,2023-12
PAY003535,TEN0337,2024-01-26,2024-01-26,2362,2362.0,0.0,On Time,Credit Card,0,2024-01
PAY003536,TEN0337,2024-02-25,2024-02-27,2362,2362.0,0.0,On Time,Check,0,2024-02
PAY003537,TEN0337,2024-03-26,2024-03-26,2362,2362.0,0.0,On Time,ACH,0,2024-03
PAY003538,TEN0337,2024-04-25,2024-04-27,2362,2362.0,0.0,On Time,Online Portal,0,2024-04
PAY003539,TEN0337,2024-05-25,2024-06-13,2362,2480.1,118.1,Late,Check,19,2024-05
PAY003540,TEN0337,2024-06-24,2024-07-15,2362,2480.1,118.1,Late,Credit Card,21,2024-06
PAY003541,TEN0337,2024-07-24,2024-08-15,2362,2480.1,118.1,Late,ACH,22,2024-07
PAY003542,TEN0337,2024-08-23,2024-08-24,2362,2362.0,0.0,On Time,Online Portal,0,2024-08
PAY003543,TEN0339,2023-01-01,2023-01-02,1565,1565.0,0.0,On Time,Check,0,2023-01
PAY003544,TEN0339,2023-01-31,2023-02-02,1565,1565.0,0.0,On Time,Check,0,2023-01
PAY003545,TEN0339,2023-03-02,2023-03-04,1565,1565.0,0.0,On Time,ACH,0,2023-03
PAY003546,TEN0341,2023-01-01,,3361,0.0,0.0,Failed,Check,25,2023-01
PAY003547,TEN0341,2023-01-31,2023-02-02,3361,3361.0,0.0,On Time,ACH,0,2023-01
PAY003548,TEN0341,2023-03-02,2023-03-02,3361,3361.0,0.0,On Time,Check,0,2023-03
PAY003549,TEN0341,2023-04-01,2023-04-07,3361,3529.05,168.05,Late,Check,6,2023-04
PAY003550,TEN0341,2023-05-01,2023-05-03,3361,3361.0,0.0,On Time,ACH,0,2023-05
PAY003551,TEN0341,2023-05-31,2023-06-01,3361,3361.0,0.0,On Time,Check,0,2023-05
PAY003552,TEN0341,2023-06-30,2023-06-30,3361,3361.0,0.0,On Time,ACH,0,2023-06
PAY003553,TEN0341,2023-07-30,2023-07-31,3361,3361.0,0.0,On Time,Online Portal,0,2023-07
PAY003554,TEN0341,2023-08-29,2023-09-17,3361,3529.05,168.05,Late,Online Portal,19,2023-08
PAY003555,TEN0341,2023-09-28,2023-09-30,3361,3361.0,0.0,On Time,Check,0,2023-09
PAY003556,TEN0341,2023-10-28,2023-11-11,3361,3529.05,168.05,Late,Check,14,2023-10
PAY003557,TEN0341,2023-11-27,2023-11-28,3361,3361.0,0.0,On Time,Online Portal,0,2023-11
PAY003558,TEN0341,2023-12-27,2023-12-30,3361,3529.05,168.05,Late,Check,3,2023-12
PAY003559,TEN0341,2024-01-26,,3361,0.0,0.0,Failed,Online Portal,29,2024-01
PAY003560,TEN0341,2024-02-25,2024-02-25,3361,3361.0,0.0,On Time,Online Portal,0,2024-02
PAY003561,TEN0341,2024-03-26,2024-04-07,3361,3529.05,168.05,Late,Credit Card,12,2024-03
PAY003562,TEN0341,2024-04-25,,3361,0.0,0.0,Failed,ACH,27,2024-04
PAY003563,TEN0341,2024-05-25,2024-05-26,3361,3361.0,0.0,On Time,Credit Card,0,2024-05
PAY003564,TEN0341,2024-06-24,2024-06-25,3361,3361.0,0.0,On Time,Check,0,2024-06
PAY003565,TEN0341,2024-07-24,2024-07-25,3361,3361.0,0.0,On Time,Online Portal,0,2024-07
PAY003566,TEN0341,2024-08-23,2024-08-24,3361,3361.0,0.0,On Time,Check,0,2024-08
PAY003567,TEN0341,2024-09-22,2024-09-23,3361,3361.0,0.0,On Time,Check,0,2024-09
PAY003568,TEN0341,2024-10-22,2024-11-01,3361,3529.05,168.05,Late,Online Portal,10,2024-10
PAY003569,TEN0341,2024-11-21,2024-12-11,3361,3529.05,168.05,Late,Check,20,2024-11
PAY003570,TEN0342,2023-01-01,2023-01-02,1079,1079.0,0.0,On Time,Credit Card,0,2023-01
PAY003571,TEN0342,2023-01-31,2023-02-01,1079,1079.0,0.0,On Time,Credit Card,0,2023-01
PAY003572,TEN0342,2023-03-02,2023-03-02,1079,1079.0,0.0,On Time,ACH,0,2023-03
PAY003573,TEN0342,2023-04-01,2023-04-01,1079,1079.0,0.0,On Time,Check,0,2023-04
PAY003574,TEN0342,2023-05-01,2023-05-02,1079,1079.0,0.0,On Time,Check,0,2023-05
PAY003575,TEN0342,2023-05-31,2023-06-02,1079,1079.0,0.0,On Time,Check,0,2023-05
PAY003576,TEN0343,2023-01-01,2023-01-03,2159,2159.0,0.0,On Time,ACH,0,2023-01
PAY003577,TEN0343,2023-01-31,2023-01-31,2159,2159.0,0.0,On Time,Credit Card,0,2023-01
PAY003578,TEN0343,2023-03-02,2023-03-04,2159,2159.0,0.0,On Time,Online Portal,0,2023-03
PAY003579,TEN0343,2023-04-01,2023-04-01,2159,2159.0,0.0,On Time,Online Portal,0,2023-04
PAY003580,TEN0343,2023-05-01,2023-05-01,2159,2159.0,0.0,On Time,Credit Card,0,2023-05
PAY003581,TEN0343,2023-05-31,2023-06-01,2159,2159.0,0.0,On Time,Credit Card,0,2023-05
PAY003582,TEN0343,2023-06-30,2023-07-01,2159,2159.0,0.0,On Time,Check,0,2023-06
PAY003583,TEN0343,2023-07-30,2023-08-01,2159,2159.0,0.0,On Time,Credit Card,0,2023-07
PAY003584,TEN0343,2023-08-29,2023-09-16,2159,2266.95,107.95,Late,Check,18,2023-08
PAY003585,TEN0343,2023-09-28,2023-09-29,2159,2159.0,0.0,On Time,Credit Card,0,2023-09
PAY003586,TEN0343,2023-10-28,2023-10-28,2159,2159.0,0.0,On Time,Credit Card,0,2023-10
PAY003587,TEN0343,2023-11-27,2023-11-28,2159,2159.0,0.0,On Time,ACH,0,2023-11
PAY003588,TEN0343,2023-12-27,2023-12-27,2159,2159.0,0.0,On Time,Check,0,2023-12
PAY003589,TEN0343,2024-01-26,2024-01-26,2159,2159.0,0.0,On Time,Check,0,2024-01
PAY003590,TEN0343,2024-02-25,2024-02-27,2159,2159.0,0.0,On Time,ACH,0,2024-02
PAY003591,TEN0343,2024-03-26,2024-04-15,2159,2266.95,107.95,Late,Check,20,2024-03
PAY003592,TEN0343,2024-04-25,2024-04-25,2159,2159.0,0.0,On Time,Check,0,2024-04
PAY003593,TEN0343,2024-05-25,2024-05-25,2159,2159.0,0.0,On Time,Credit Card,0,2024-05
PAY003594,TEN0343,2024-06-24,2024-07-15,2159,2266.95,107.95,Late,Credit Card,21,2024-06
PAY003595,TEN0343,2024-07-24,2024-07-25,2159,2159.0,0.0,On Time,Check,0,2024-07
PAY003596,TEN0343,2024-08-23,2024-09-02,2159,2266.95,107.95,Late,ACH,10,2024-08
PAY003597,TEN0343,2024-09-22,2024-09-24,2159,2159.0,0.0,On Time,Check,0,2024-09
PAY003598,TEN0343,2024-10-22,2024-11-16,2159,2266.95,107.95,Late,Check,25,2024-10
PAY003599,TEN0344,2023-01-01,2023-01-03,1269,1269.0,0.0,On Time,ACH,0,2023-01
PAY003600,TEN0344,2023-01-31,2023-02-01,1269,1269.0,0.0,On Time,Check,0,2023-01
PAY003601,TEN0344,2023-03-02,2023-03-03,1269,1269.0,0.0,On Time,ACH,0,2023-03
PAY003602,TEN0344,2023-04-01,2023-04-22,1269,1332.45,63.45,Late,Credit Card,21,2023-04
PAY003603,TEN0344,2023-05-01,2023-05-26,1269,1332.45,63.45,Late,Credit Card,25,2023-05
PAY003604,TEN0344,2023-05-31,2023-06-02,1269,1269.0,0.0,On Time,Check,0,2023-05
PAY003605,TEN0344,2023-06-30,2023-07-06,1269,1332.45,63.45,Late,ACH,6,2023-06
PAY003606,TEN0344,2023-07-30,2023-07-30,1269,1269.0,0.0,On Time,Check,0,2023-07
PAY003607,TEN0344,2023-08-29,2023-08-29,1269,1269.0,0.0,On Time,ACH,0,2023-08
PAY003608,TEN0344,2023-09-28,2023-09-28,1269,1269.0,0.0,On Time,Check,0,2023-09
PAY003609,TEN0344,2023-10-28,2023-11-09,1269,1332.45,63.45,Late,Online Portal,12,2023-10
PAY003610,TEN0344,2023-11-27,,1269,0.0,0.0,Failed,Check,7,2023-11
PAY003611,TEN0344,2023-12-27,2024-01-23,1269,1332.45,63.45,Late,Credit Card,27,2023-12
PAY003612,TEN0344,2024-01-26,2024-01-27,1269,1269.0,0.0,On Time,Check,0,2024-01
PAY003613,TEN0344,2024-02-25,2024-02-25,1269,1269.0,0.0,On Time,Online Portal,0,2024-02
PAY003614,TEN0344,2024-03-26,2024-04-03,1269,1332.45,63.45,Late,Check,8,2024-03
PAY003615,TEN0344,2024-04-25,2024-04-26,1269,1269.0,0.0,On Time,ACH,0,2024-04
PAY003616,TEN0344,2024-05-25,2024-06-02,1269,1332.45,63.45,Late,Check,8,2024-05
PAY003617,TEN0344,2024-06-24,2024-07-10,1269,1332.45,63.45,Late,Check,16,2024-06
PAY003618,TEN0344,2024-07-24,2024-08-12,1269,1332.45,63.45,Late,Credit Card,19,2024-07
PAY003619,TEN0344,2024-08-23,2024-08-23,1269,1269.0,0.0,On Time,Check,0,2024-08
PAY003620,TEN0344,2024-09-22,2024-09-23,1269,1269.0,0.0,On Time,Check,0,2024-09
PAY003621,TEN0344,2024-10-22,2024-10-23,1269,1269.0,0.0,On Time,Credit Card,0,2024-10
PAY003622,TEN0344,2024-11-21,2024-12-13,1269,1332.45,63.45,Late,ACH,22,2024-11
PAY003623,TEN0345,2023-01-01,2023-01-02,2362,2362.0,0.0,On Time,Online Portal,0,2023-01
PAY003624,TEN0345,2023-01-31,2023-02-02,2362,2362.0,0.0,On Time,ACH,0,2023-01
PAY003625,TEN0345,2023-03-02,2023-03-02,2362,2362.0,0.0,On Time,ACH,0,2023-03
PAY003626,TEN0345,2023-04-01,2023-04-03,2362,2362.0,0.0,On Time,ACH,0,2023-04
PAY003627,TEN0345,2023-05-01,2023-05-02,2362,2362.0,0.0,On Time,Check,0,2023-05
PAY003628,TEN0345,2023-05-31,2023-06-08,2362,2480.1,118.1,Late,Check,8,2023-05
PAY003629,TEN0345,2023-06-30,2023-06-30,2362,2362.0,0.0,On Time,ACH,0,2023-06
PAY003630,TEN0345,2023-07-30,2023-08-01,2362,2362.0,0.0,On Time,ACH,0,2023-07
PAY003631,TEN0345,2023-08-29,2023-08-31,2362,2362.0,0.0,On Time,ACH,0,2023-08
PAY003632,TEN0346,2023-01-01,2023-01-01,2625,2625.0,0.0,On Time,Credit Card,0,2023-01
PAY003633,TEN0346,2023-01-31,2023-02-02,2625,2625.0,0.0,On Time,Check,0,2023-01
PAY003634,TEN0346,2023-03-02,2023-03-02,2625,2625.0,0.0,On Time,Online Portal,0,2023-03
PAY003635,TEN0346,2023-04-01,2023-04-01,2625,2625.0,0.0,On Time,Check,0,2023-04
PAY003636,TEN0346,2023-05-01,2023-05-01,2625,2625.0,0.0,On Time,ACH,0,2023-05
PAY003637,TEN0346,2023-05-31,2023-06-02,2625,2625.0,0.0,On Time,Online Portal,0,2023-05
PAY003638,TEN0346,2023-06-30,2023-07-02,2625,2625.0,0.0,On Time,ACH,0,2023-06
PAY003639,TEN0346,2023-07-30,2023-07-31,2625,2625.0,0.0,On Time,Online Portal,0,2023-07
PAY003640,TEN0346,2023-08-29,2023-08-30,2625,2625.0,0.0,On Time,Credit Card,0,2023-08
PAY003641,TEN0346,2023-09-28,2023-09-28,2625,2625.0,0.0,On Time,ACH,0,2023-09
PAY003642,TEN0346,2023-10-28,2023-10-30,2625,2625.0,0.0,On Time,ACH,0,2023-10
PAY003643,TEN0346,2023-11-27,2023-11-29,2625,2625.0,0.0,On Time,ACH,0,2023-11
PAY003644,TEN0346,2023-12-27,2023-12-27,2625,2625.0,0.0,On Time,ACH,0,2023-12
PAY003645,TEN0347,2023-01-01,2023-01-02,3003,3003.0,0.0,On Time,ACH,0,2023-01
PAY003646,TEN0347,2023-01-31,2023-02-02,3003,3003.0,0.0,On Time,Credit Card,0,2023-01
PAY003647,TEN0347,2023-03-02,2023-03-25,3003,3153.15,150.15,Late,ACH,23,2023-03
PAY003648,TEN0347,2023-04-01,2023-04-02,3003,3003.0,0.0,On Time,Credit Card,0,2023-04
PAY003649,TEN0347,2023-05-01,2023-05-01,3003,3003.0,0.0,On Time,Credit Card,0,2023-05
PAY003650,TEN0348,2023-01-01,2023-01-01,3448,3448.0,0.0,On Time,Check,0,2023-01
PAY003651,TEN0348,2023-01-31,2023-02-02,3448,3448.0,0.0,On Time,Online Portal,0,2023-01
PAY003652,TEN0348,2023-03-02,2023-03-04,3448,3448.0,0.0,On Time,ACH,0,2023-03
PAY003653,TEN0348,2023-04-01,2023-04-02,3448,3448.0,0.0,On Time,ACH,0,2023-04
PAY003654,TEN0348,2023-05-01,2023-05-02,3448,3448.0,0.0,On Time,ACH,0,2023-05
PAY003655,TEN0348,2023-05-31,2023-06-01,3448,3448.0,0.0,On Time,ACH,0,2023-05
PAY003656,TEN0348,2023-06-30,2023-06-30,3448,3448.0,0.0,On Time,ACH,0,2023-06
PAY003657,TEN0348,2023-07-30,2023-07-30,3448,3448.0,0.0,On Time,Online Portal,0,2023-07
PAY003658,TEN0348,2023-08-29,2023-08-30,3448,3448.0,0.0,On Time,ACH,0,2023-08
PAY003659,TEN0348,2023-09-28,2023-09-30,3448,3448.0,0.0,On Time,Credit Card,0,2023-09
PAY003660,TEN0348,2023-10-28,2023-10-29,3448,3448.0,0.0,On Time,Online Portal,0,2023-10
PAY003661,TEN0348,2023-11-27,2023-11-27,3448,3448.0,0.0,On Time,Online Portal,0,2023-11
PAY003662,TEN0349,2023-01-01,2023-01-03,1831,1831.0,0.0,On Time,Check,0,2023-01
PAY003663,TEN0349,2023-01-31,2023-02-01,1831,1831.0,0.0,On Time,ACH,0,2023-01
PAY003664,TEN0349,2023-03-02,2023-03-02,1831,1831.0,0.0,On Time,Online Portal,0,2023-03
PAY003665,TEN0349,2023-04-01,2023-04-03,1831,1831.0,0.0,On Time,ACH,0,2023-04
PAY003666,TEN0349,2023-05-01,2023-05-01,1831,1831.0,0.0,On Time,Online Portal,0,2023-05
PAY003667,TEN0349,2023-05-31,2023-06-16,1831,1922.55,91.55,Late,Online Portal,16,2023-05
PAY003668,TEN0349,2023-06-30,2023-06-30,1831,1831.0,0.0,On Time,Check,0,2023-06
PAY003669,TEN0350,2023-01-01,2023-01-02,869,869.0,0.0,On Time,ACH,0,2023-01
PAY003670,TEN0350,2023-01-31,2023-02-01,869,869.0,0.0,On Time,Credit Card,0,2023-01
PAY003671,TEN0350,2023-03-02,2023-03-02,869,869.0,0.0,On Time,ACH,0,2023-03
PAY003672,TEN0350,2023-04-01,2023-04-03,869,869.0,0.0,On Time,Credit Card,0,2023-04
PAY003673,TEN0350,2023-05-01,2023-05-03,869,869.0,0.0,On Time,Check,0,2023-05
PAY003674,TEN0350,2023-05-31,2023-06-01,869,869.0,0.0,On Time,Online Portal,0,2023-05
PAY003675,TEN0350,2023-06-30,2023-06-30,869,869.0,0.0,On Time,Check,0,2023-06
PAY003676,TEN0351,2023-01-01,2023-01-01,2265,2265.0,0.0,On Time,ACH,0,2023-01
PAY003677,TEN0351,2023-01-31,2023-01-31,2265,2265.0,0.0,On Time,Check,0,2023-01
PAY003678,TEN0351,2023-03-02,2023-03-02,2265,2265.0,0.0,On Time,Online Portal,0,2023-03
PAY003679,TEN0351,2023-04-01,2023-04-02,2265,2265.0,0.0,On Time,Check,0,2023-04
PAY003680,TEN0351,2023-05-01,2023-05-03,2265,2265.0,0.0,On Time,Credit Card,0,2023-05
PAY003681,TEN0351,2023-05-31,2023-05-31,2265,2265.0,0.0,On Time,ACH,0,2023-05
PAY003682,TEN0351,2023-06-30,2023-07-16,2265,2378.25,113.25,Late,Check,16,2023-06
PAY003683,TEN0351,2023-07-30,2023-08-25,2265,2378.25,113.25,Late,Online Portal,26,2023-07
PAY003684,TEN0351,2023-08-29,2023-09-10,2265,2378.25,113.25,Late,Credit Card,12,2023-08
PAY003685,TEN0351,2023-09-28,,2265,0.0,0.0,Failed,Online Portal,30,2023-09
PAY003686,TEN0351,2023-10-28,2023-11-20,2265,2378.25,113.25,Late,Credit Card,23,2023-10
PAY003687,TEN0351,2023-11-27,2023-11-28,2265,2265.0,0.0,On Time,Credit Card,0,2023-11
PAY003688,TEN0351,2023-12-27,2023-12-27,2265,2265.0,0.0,On Time,Check,0,2023-12
PAY003689,TEN0351,2024-01-26,2024-01-26,2265,2265.0,0.0,On Time,Credit Card,0,2024-01
PAY003690,TEN0351,2024-02-25,2024-03-20,2265,2378.25,113.25,Late,Check,24,2024-02
PAY003691,TEN0352,2023-01-01,2023-01-02,2362,2362.0,0.0,On Time,Online Portal,0,2023-01
PAY003692,TEN0352,2023-01-31,2023-02-01,2362,2362.0,0.0,On Time,Credit Card,0,2023-01
PAY003693,TEN0352,2023-03-02,2023-03-04,2362,2362.0,0.0,On Time,ACH,0,2023-03
PAY003694,TEN0353,2023-01-01,2023-01-02,2020,2020.0,0.0,On Time,Check,0,2023-01
PAY003695,TEN0353,2023-01-31,2023-02-02,2020,2020.0,0.0,On Time,Check,0,2023-01
PAY003696,TEN0353,2023-03-02,2023-03-03,2020,2020.0,0.0,On Time,Credit Card,0,2023-03
PAY003697,TEN0353,2023-04-01,2023-04-01,2020,2020.0,0.0,On Time,Online Portal,0,2023-04
PAY003698,TEN0353,2023-05-01,2023-05-03,2020,2020.0,0.0,On Time,ACH,0,2023-05
PAY003699,TEN0353,2023-05-31,2023-06-01,2020,2020.0,0.0,On Time,ACH,0,2023-05
PAY003700,TEN0353,2023-06-30,2023-07-02,2020,2020.0,0.0,On Time,ACH,0,2023-06
PAY003701,TEN0353,2023-07-30,2023-07-31,2020,2020.0,0.0,On Time,Check,0,2023-07
PAY003702,TEN0353,2023-08-29,2023-09-07,2020,2121.0,101.0,Late,Credit Card,9,2023-08
PAY003703,TEN0353,2023-09-28,2023-10-17,2020,2121.0,101.0,Late,Credit Card,19,2023-09
PAY003704,TEN0354,2023-01-01,2023-01-01,2048,2048.0,0.0,On Time,Check,0,2023-01
PAY003705,TEN0354,2023-01-31,2023-01-31,2048,2048.0,0.0,On Time,ACH,0,2023-01
PAY003706,TEN0354,2023-03-02,2023-03-03,2048,2048.0,0.0,On Time,Online Portal,0,2023-03
PAY003707,TEN0354,2023-04-01,2023-04-01,2048,2048.0,0.0,On Time,ACH,0,2023-04
PAY003708,TEN0354,2023-05-01,2023-05-01,2048,2048.0,0.0,On Time,Check,0,2023-05
PAY003709,TEN0354,2023-05-31,2023-06-02,2048,2048.0,0.0,On Time,Check,0,2023-05
PAY003710,TEN0355,2023-01-01,2023-01-16,1704,1789.2,85.2,Late,Check,15,2023-01
PAY003711,TEN0355,2023-01-31,2023-02-16,1704,1789.2,85.2,Late,ACH,16,2023-01
PAY003712,TEN0355,2023-03-02,2023-03-04,1704,1704.0,0.0,On Time,Online Portal,0,2023-03
PAY003713,TEN0355,2023-04-01,2023-04-02,1704,1704.0,0.0,On Time,Online Portal,0,2023-04
PAY003714,TEN0355,2023-05-01,2023-05-20,1704,1789.2,85.2,Late,ACH,19,2023-05
PAY003715,TEN0355,2023-05-31,2023-06-08,1704,1789.2,85.2,Late,ACH,8,2023-05
PAY003716,TEN0355,2023-06-30,2023-06-30,1704,1704.0,0.0,On Time,ACH,0,2023-06
PAY003717,TEN0355,2023-07-30,2023-07-31,1704,1704.0,0.0,On Time,ACH,0,2023-07
PAY003718,TEN0355,2023-08-29,2023-08-31,1704,1704.0,0.0,On Time,ACH,0,2023-08
PAY003719,TEN0355,2023-09-28,2023-09-29,1704,1704.0,0.0,On Time,Credit Card,0,2023-09
PAY003720,TEN0355,2023-10-28,2023-10-30,1704,1704.0,0.0,On Time,Online Portal,0,2023-10
PAY003721,TEN0355,2023-11-27,2023-11-28,1704,1704.0,0.0,On Time,ACH,0,2023-11
PAY003722,TEN0355,2023-12-27,2023-12-28,1704,1704.0,0.0,On Time,ACH,0,2023-12
PAY003723,TEN0355,2024-01-26,2024-01-28,1704,1704.0,0.0,On Time,Check,0,2024-01
PAY003724,TEN0355,2024-02-25,2024-02-27,1704,1704.0,0.0,On Time,Credit Card,0,2024-02
PAY003725,TEN0355,2024-03-26,,1704,0.0,0.0,Failed,ACH,4,2024-03
PAY003726,TEN0355,2024-04-25,2024-04-27,1704,1704.0,0.0,On Time,Credit Card,0,2024-04
PAY003727,TEN0355,2024-05-25,2024-06-06,1704,1789.2,85.2,Late,Online Portal,12,2024-05
PAY003728,TEN0356,2023-01-01,2023-01-01,1990,1990.0,0.0,On Time,Check,0,2023-01
PAY003729,TEN0356,2023-01-31,2023-02-01,1990,1990.0,0.0,On Time,Check,0,2023-01
PAY003730,TEN0356,2023-03-02,2023-03-28,1990,2089.5,99.5,Late,Check,26,2023-03
PAY003731,TEN0356,2023-04-01,2023-04-03,1990,1990.0,0.0,On Time,Check,0,2023-04
PAY003732,TEN0356,2023-05-01,2023-05-18,1990,2089.5,99.5,Late,Credit Card,17,2023-05
PAY003733,TEN0356,2023-05-31,2023-05-31,1990,1990.0,0.0,On Time,Credit Card,0,2023-05
PAY003734,TEN0356,2023-06-30,2023-07-02,1990,1990.0,0.0,On Time,Credit Card,0,2023-06
PAY003735,TEN0356,2023-07-30,2023-08-19,1990,2089.5,99.5,Late,ACH,20,2023-07
